# file...... solar_data49.csv
# date...... Fri Jul 22 11:12:17 2016
# user...... gridlabd
# host...... (null)
# target.... solar 3439
# trigger... (none)
# interval.. 60
# limit..... 1000000
# timestamp,VA_Out,price
2000-08-08 07:49:00 PDT,+9794.87+0j,+0.12
2000-08-08 07:50:00 PDT,+9743.93+0j,+0.12
2000-08-08 07:51:00 PDT,+9696.96+0j,+0.12
2000-08-08 07:52:00 PDT,+9653.96+0j,+0.12
2000-08-08 07:53:00 PDT,+9614.94+0j,+0.12
2000-08-08 07:54:00 PDT,+9579.88+0j,+0.12
2000-08-08 07:55:00 PDT,+9548.8+0j,+0.12
2000-08-08 07:56:00 PDT,+9521.69+0j,+0.12
2000-08-08 07:57:00 PDT,+9498.55+0j,+0.12
2000-08-08 07:58:00 PDT,+9479.38+0j,+0.12
2000-08-08 07:59:00 PDT,+9464.19+0j,+0.12
2000-08-08 08:00:00 PDT,+9452.97+0j,+0.12
2000-08-08 08:01:00 PDT,+9528.37+0j,+0.12
2000-08-08 08:02:00 PDT,+9604.95+0j,+0.12
2000-08-08 08:03:00 PDT,+9682.7+0j,+0.12
2000-08-08 08:04:00 PDT,+9761.61+0j,+0.12
2000-08-08 08:05:00 PDT,+9841.7+0j,+0.12
2000-08-08 08:06:00 PDT,+9922.95+0j,+0.12
2000-08-08 08:07:00 PDT,+10005.4+0j,+0.12
2000-08-08 08:08:00 PDT,+10089+0j,+0.12
2000-08-08 08:09:00 PDT,+10173.7+0j,+0.12
2000-08-08 08:10:00 PDT,+10259.7+0j,+0.12
2000-08-08 08:11:00 PDT,+10346.8+0j,+0.12
2000-08-08 08:12:00 PDT,+10435+0j,+0.12
2000-08-08 08:13:00 PDT,+10524.4+0j,+0.12
2000-08-08 08:14:00 PDT,+10615.1+0j,+0.12
2000-08-08 08:15:00 PDT,+10706.8+0j,+0.12
2000-08-08 08:16:00 PDT,+10799.8+0j,+0.12
2000-08-08 08:17:00 PDT,+10893.9+0j,+0.12
2000-08-08 08:18:00 PDT,+10989.1+0j,+0.12
2000-08-08 08:19:00 PDT,+11085.6+0j,+0.12
2000-08-08 08:20:00 PDT,+11183.2+0j,+0.12
2000-08-08 08:21:00 PDT,+11281.9+0j,+0.12
2000-08-08 08:22:00 PDT,+11381.9+0j,+0.12
2000-08-08 08:23:00 PDT,+11483+0j,+0.12
2000-08-08 08:24:00 PDT,+11585.2+0j,+0.12
2000-08-08 08:25:00 PDT,+11688.7+0j,+0.12
2000-08-08 08:26:00 PDT,+11793.3+0j,+0.12
2000-08-08 08:27:00 PDT,+11899+0j,+0.12
2000-08-08 08:28:00 PDT,+12006+0j,+0.12
2000-08-08 08:29:00 PDT,+12114.1+0j,+0.12
2000-08-08 08:30:00 PDT,+12223.3+0j,+0.12
2000-08-08 08:31:00 PDT,+12333.7+0j,+0.12
2000-08-08 08:32:00 PDT,+12445.3+0j,+0.12
2000-08-08 08:33:00 PDT,+12558.1+0j,+0.12
2000-08-08 08:34:00 PDT,+12672+0j,+0.12
2000-08-08 08:35:00 PDT,+12787+0j,+0.12
2000-08-08 08:36:00 PDT,+12903.3+0j,+0.12
2000-08-08 08:37:00 PDT,+13020.7+0j,+0.12
2000-08-08 08:38:00 PDT,+13139.2+0j,+0.12
2000-08-08 08:39:00 PDT,+13259+0j,+0.12
2000-08-08 08:40:00 PDT,+13379.9+0j,+0.12
2000-08-08 08:41:00 PDT,+13501.9+0j,+0.12
2000-08-08 08:42:00 PDT,+13625.1+0j,+0.12
2000-08-08 08:43:00 PDT,+13749.5+0j,+0.12
2000-08-08 08:44:00 PDT,+13875+0j,+0.12
2000-08-08 08:45:00 PDT,+14001.7+0j,+0.12
2000-08-08 08:46:00 PDT,+14129.6+0j,+0.12
2000-08-08 08:47:00 PDT,+14258.6+0j,+0.12
2000-08-08 08:48:00 PDT,+14388.7+0j,+0.12
2000-08-08 08:49:00 PDT,+14520.1+0j,+0.12
2000-08-08 08:50:00 PDT,+14652.5+0j,+0.12
2000-08-08 08:51:00 PDT,+14786.2+0j,+0.12
2000-08-08 08:52:00 PDT,+14921+0j,+0.12
2000-08-08 08:53:00 PDT,+15057+0j,+0.12
2000-08-08 08:54:00 PDT,+15194.1+0j,+0.12
2000-08-08 08:55:00 PDT,+15332.4+0j,+0.12
2000-08-08 08:56:00 PDT,+15471.8+0j,+0.12
2000-08-08 08:57:00 PDT,+15612.4+0j,+0.12
2000-08-08 08:58:00 PDT,+15754.1+0j,+0.12
2000-08-08 08:59:00 PDT,+15897+0j,+0.12
2000-08-08 09:00:00 PDT,+16041.1+0j,+0.12
2000-08-08 09:01:00 PDT,+16362.7+0j,+0.12
2000-08-08 09:02:00 PDT,+16679.5+0j,+0.12
2000-08-08 09:03:00 PDT,+16991.3+0j,+0.12
2000-08-08 09:04:00 PDT,+17298.4+0j,+0.12
2000-08-08 09:05:00 PDT,+17600.5+0j,+0.12
2000-08-08 09:06:00 PDT,+17897.8+0j,+0.12
2000-08-08 09:07:00 PDT,+18190.2+0j,+0.12
2000-08-08 09:08:00 PDT,+18477.8+0j,+0.12
2000-08-08 09:09:00 PDT,+18760.5+0j,+0.12
2000-08-08 09:10:00 PDT,+19038.4+0j,+0.12
2000-08-08 09:11:00 PDT,+19311.4+0j,+0.12
2000-08-08 09:12:00 PDT,+19579.6+0j,+0.12
2000-08-08 09:13:00 PDT,+19842.9+0j,+0.12
2000-08-08 09:14:00 PDT,+20101.4+0j,+0.12
2000-08-08 09:15:00 PDT,+20355+0j,+0.12
2000-08-08 09:16:00 PDT,+20603.8+0j,+0.12
2000-08-08 09:17:00 PDT,+20847.8+0j,+0.12
2000-08-08 09:18:00 PDT,+21086.9+0j,+0.12
2000-08-08 09:19:00 PDT,+21321.2+0j,+0.12
2000-08-08 09:20:00 PDT,+21550.7+0j,+0.12
2000-08-08 09:21:00 PDT,+21775.3+0j,+0.12
2000-08-08 09:22:00 PDT,+21995.1+0j,+0.12
2000-08-08 09:23:00 PDT,+22210.1+0j,+0.12
2000-08-08 09:24:00 PDT,+22420.2+0j,+0.12
2000-08-08 09:25:00 PDT,+22625.6+0j,+0.12
2000-08-08 09:26:00 PDT,+22826.1+0j,+0.12
2000-08-08 09:27:00 PDT,+23021.8+0j,+0.12
2000-08-08 09:28:00 PDT,+23212.6+0j,+0.12
2000-08-08 09:29:00 PDT,+23398.7+0j,+0.12
2000-08-08 09:30:00 PDT,+23579.9+0j,+0.12
2000-08-08 09:31:00 PDT,+23756.3+0j,+0.12
2000-08-08 09:32:00 PDT,+23927.9+0j,+0.12
2000-08-08 09:33:00 PDT,+24094.7+0j,+0.12
2000-08-08 09:34:00 PDT,+24256.7+0j,+0.12
2000-08-08 09:35:00 PDT,+24413.9+0j,+0.12
2000-08-08 09:36:00 PDT,+24566.3+0j,+0.12
2000-08-08 09:37:00 PDT,+24713.8+0j,+0.12
2000-08-08 09:38:00 PDT,+24856.6+0j,+0.12
2000-08-08 09:39:00 PDT,+24994.6+0j,+0.12
2000-08-08 09:40:00 PDT,+25127.7+0j,+0.12
2000-08-08 09:41:00 PDT,+25256.1+0j,+0.12
2000-08-08 09:42:00 PDT,+25379.6+0j,+0.12
2000-08-08 09:43:00 PDT,+25498.4+0j,+0.12
2000-08-08 09:44:00 PDT,+25612.3+0j,+0.12
2000-08-08 09:45:00 PDT,+25721.5+0j,+0.12
2000-08-08 09:46:00 PDT,+25825.8+0j,+0.12
2000-08-08 09:47:00 PDT,+25925.4+0j,+0.12
2000-08-08 09:48:00 PDT,+26020.2+0j,+0.12
2000-08-08 09:49:00 PDT,+26110.1+0j,+0.12
2000-08-08 09:50:00 PDT,+26195.3+0j,+0.12
2000-08-08 09:51:00 PDT,+26275.7+0j,+0.12
2000-08-08 09:52:00 PDT,+26351.3+0j,+0.12
2000-08-08 09:53:00 PDT,+26422.1+0j,+0.12
2000-08-08 09:54:00 PDT,+26488.1+0j,+0.12
2000-08-08 09:55:00 PDT,+26549.4+0j,+0.12
2000-08-08 09:56:00 PDT,+26605.8+0j,+0.12
2000-08-08 09:57:00 PDT,+26657.5+0j,+0.12
2000-08-08 09:58:00 PDT,+26704.3+0j,+0.12
2000-08-08 09:59:00 PDT,+26746.4+0j,+0.12
2000-08-08 10:00:00 PDT,+26783.7+0j,+0.12
2000-08-08 10:01:00 PDT,+26588.4+0j,+0.12
2000-08-08 10:02:00 PDT,+26396+0j,+0.12
2000-08-08 10:03:00 PDT,+26206.5+0j,+0.12
2000-08-08 10:04:00 PDT,+26020+0j,+0.12
2000-08-08 10:05:00 PDT,+25836.3+0j,+0.12
2000-08-08 10:06:00 PDT,+25655.6+0j,+0.12
2000-08-08 10:07:00 PDT,+25477.9+0j,+0.12
2000-08-08 10:08:00 PDT,+25303+0j,+0.12
2000-08-08 10:09:00 PDT,+25131.1+0j,+0.12
2000-08-08 10:10:00 PDT,+24962.1+0j,+0.12
2000-08-08 10:11:00 PDT,+24796+0j,+0.12
2000-08-08 10:12:00 PDT,+24632.8+0j,+0.12
2000-08-08 10:13:00 PDT,+24472.6+0j,+0.12
2000-08-08 10:14:00 PDT,+24315.3+0j,+0.12
2000-08-08 10:15:00 PDT,+24160.9+0j,+0.12
2000-08-08 10:16:00 PDT,+24009.4+0j,+0.12
2000-08-08 10:17:00 PDT,+23860.9+0j,+0.12
2000-08-08 10:18:00 PDT,+23715.3+0j,+0.12
2000-08-08 10:19:00 PDT,+23572.7+0j,+0.12
2000-08-08 10:20:00 PDT,+23432.9+0j,+0.12
2000-08-08 10:21:00 PDT,+23296.1+0j,+0.12
2000-08-08 10:22:00 PDT,+23162.3+0j,+0.12
2000-08-08 10:23:00 PDT,+23031.3+0j,+0.12
2000-08-08 10:24:00 PDT,+22903.3+0j,+0.12
2000-08-08 10:25:00 PDT,+22778.3+0j,+0.12
2000-08-08 10:26:00 PDT,+22656.1+0j,+0.12
2000-08-08 10:27:00 PDT,+22536.9+0j,+0.12
2000-08-08 10:28:00 PDT,+22420.7+0j,+0.12
2000-08-08 10:29:00 PDT,+22307.3+0j,+0.12
2000-08-08 10:30:00 PDT,+22197+0j,+0.12
2000-08-08 10:31:00 PDT,+22089.5+0j,+0.12
2000-08-08 10:32:00 PDT,+21985+0j,+0.12
2000-08-08 10:33:00 PDT,+21883.4+0j,+0.12
2000-08-08 10:34:00 PDT,+21784.8+0j,+0.12
2000-08-08 10:35:00 PDT,+21689.1+0j,+0.12
2000-08-08 10:36:00 PDT,+21596.3+0j,+0.12
2000-08-08 10:37:00 PDT,+21506.5+0j,+0.12
2000-08-08 10:38:00 PDT,+21419.6+0j,+0.12
2000-08-08 10:39:00 PDT,+21335.7+0j,+0.12
2000-08-08 10:40:00 PDT,+21254.7+0j,+0.12
2000-08-08 10:41:00 PDT,+21176.6+0j,+0.12
2000-08-08 10:42:00 PDT,+21101.5+0j,+0.12
2000-08-08 10:43:00 PDT,+21029.3+0j,+0.12
2000-08-08 10:44:00 PDT,+20960.1+0j,+0.12
2000-08-08 10:45:00 PDT,+20893.8+0j,+0.12
2000-08-08 10:46:00 PDT,+20830.5+0j,+0.12
2000-08-08 10:47:00 PDT,+20770.1+0j,+0.12
2000-08-08 10:48:00 PDT,+20712.6+0j,+0.12
2000-08-08 10:49:00 PDT,+20658.1+0j,+0.12
2000-08-08 10:50:00 PDT,+20606.5+0j,+0.12
2000-08-08 10:51:00 PDT,+20557.9+0j,+0.12
2000-08-08 10:52:00 PDT,+20512.2+0j,+0.12
2000-08-08 10:53:00 PDT,+20469.4+0j,+0.12
2000-08-08 10:54:00 PDT,+20429.6+0j,+0.12
2000-08-08 10:55:00 PDT,+20392.8+0j,+0.12
2000-08-08 10:56:00 PDT,+20358.9+0j,+0.12
2000-08-08 10:57:00 PDT,+20327.9+0j,+0.12
2000-08-08 10:58:00 PDT,+20299.9+0j,+0.12
2000-08-08 10:59:00 PDT,+20274.8+0j,+0.12
2000-08-08 11:00:00 PDT,+20252.6+0j,+0.12
2000-08-08 11:01:00 PDT,+20327.2+0j,+0.12
2000-08-08 11:02:00 PDT,+20401.6+0j,+0.12
2000-08-08 11:03:00 PDT,+20475.7+0j,+0.12
2000-08-08 11:04:00 PDT,+20549.5+0j,+0.12
2000-08-08 11:05:00 PDT,+20623.2+0j,+0.12
2000-08-08 11:06:00 PDT,+20696.5+0j,+0.12
2000-08-08 11:07:00 PDT,+20769.7+0j,+0.12
2000-08-08 11:08:00 PDT,+20842.6+0j,+0.12
2000-08-08 11:09:00 PDT,+20915.3+0j,+0.12
2000-08-08 11:10:00 PDT,+20987.7+0j,+0.12
2000-08-08 11:11:00 PDT,+21059.9+0j,+0.12
2000-08-08 11:12:00 PDT,+21131.9+0j,+0.12
2000-08-08 11:13:00 PDT,+21203.6+0j,+0.12
2000-08-08 11:14:00 PDT,+21275.1+0j,+0.12
2000-08-08 11:15:00 PDT,+21346.3+0j,+0.12
2000-08-08 11:16:00 PDT,+21417.3+0j,+0.12
2000-08-08 11:17:00 PDT,+21488.1+0j,+0.12
2000-08-08 11:18:00 PDT,+21558.6+0j,+0.12
2000-08-08 11:19:00 PDT,+21628.9+0j,+0.12
2000-08-08 11:20:00 PDT,+21699+0j,+0.12
2000-08-08 11:21:00 PDT,+21768.8+0j,+0.12
2000-08-08 11:22:00 PDT,+21838.4+0j,+0.12
2000-08-08 11:23:00 PDT,+21907.7+0j,+0.12
2000-08-08 11:24:00 PDT,+21976.9+0j,+0.12
2000-08-08 11:25:00 PDT,+22045.7+0j,+0.12
2000-08-08 11:26:00 PDT,+22114.4+0j,+0.12
2000-08-08 11:27:00 PDT,+22182.8+0j,+0.12
2000-08-08 11:28:00 PDT,+22250.9+0j,+0.12
2000-08-08 11:29:00 PDT,+22318.9+0j,+0.12
2000-08-08 11:30:00 PDT,+22386.5+0j,+0.12
2000-08-08 11:31:00 PDT,+22454+0j,+0.12
2000-08-08 11:32:00 PDT,+22521.2+0j,+0.12
2000-08-08 11:33:00 PDT,+22588.2+0j,+0.12
2000-08-08 11:34:00 PDT,+22654.9+0j,+0.12
2000-08-08 11:35:00 PDT,+22721.5+0j,+0.12
2000-08-08 11:36:00 PDT,+22787.7+0j,+0.12
2000-08-08 11:37:00 PDT,+22853.8+0j,+0.12
2000-08-08 11:38:00 PDT,+22919.6+0j,+0.12
2000-08-08 11:39:00 PDT,+22985.1+0j,+0.12
2000-08-08 11:40:00 PDT,+23050.5+0j,+0.12
2000-08-08 11:41:00 PDT,+23115.6+0j,+0.12
2000-08-08 11:42:00 PDT,+23180.4+0j,+0.12
2000-08-08 11:43:00 PDT,+23245+0j,+0.12
2000-08-08 11:44:00 PDT,+23309.4+0j,+0.12
2000-08-08 11:45:00 PDT,+23373.6+0j,+0.12
2000-08-08 11:46:00 PDT,+23437.5+0j,+0.12
2000-08-08 11:47:00 PDT,+23501.2+0j,+0.12
2000-08-08 11:48:00 PDT,+23564.6+0j,+0.12
2000-08-08 11:49:00 PDT,+23627.8+0j,+0.12
2000-08-08 11:50:00 PDT,+23690.8+0j,+0.12
2000-08-08 11:51:00 PDT,+23753.5+0j,+0.12
2000-08-08 11:52:00 PDT,+23816+0j,+0.12
2000-08-08 11:53:00 PDT,+23878.3+0j,+0.12
2000-08-08 11:54:00 PDT,+23940.3+0j,+0.12
2000-08-08 11:55:00 PDT,+24002.1+0j,+0.12
2000-08-08 11:56:00 PDT,+24063.7+0j,+0.12
2000-08-08 11:57:00 PDT,+24125+0j,+0.12
2000-08-08 11:58:00 PDT,+24186.1+0j,+0.12
2000-08-08 11:59:00 PDT,+24247+0j,+0.12
2000-08-08 12:00:00 PDT,+24307.6+0j,+0.12
2000-08-08 12:01:00 PDT,+24380.9+0j,+0.12
2000-08-08 12:02:00 PDT,+24453.6+0j,+0.12
2000-08-08 12:03:00 PDT,+24525.6+0j,+0.12
2000-08-08 12:04:00 PDT,+24596.9+0j,+0.12
2000-08-08 12:05:00 PDT,+24667.6+0j,+0.12
2000-08-08 12:06:00 PDT,+24737.6+0j,+0.12
2000-08-08 12:07:00 PDT,+24806.9+0j,+0.12
2000-08-08 12:08:00 PDT,+24875.5+0j,+0.12
2000-08-08 12:09:00 PDT,+24943.4+0j,+0.12
2000-08-08 12:10:00 PDT,+25010.7+0j,+0.12
2000-08-08 12:11:00 PDT,+25077.3+0j,+0.12
2000-08-08 12:12:00 PDT,+25143.3+0j,+0.12
2000-08-08 12:13:00 PDT,+25208.5+0j,+0.12
2000-08-08 12:14:00 PDT,+25273.1+0j,+0.12
2000-08-08 12:15:00 PDT,+25337+0j,+0.12
2000-08-08 12:16:00 PDT,+25400.3+0j,+0.12
2000-08-08 12:17:00 PDT,+25462.9+0j,+0.12
2000-08-08 12:18:00 PDT,+25524.7+0j,+0.12
2000-08-08 12:19:00 PDT,+25586+0j,+0.12
2000-08-08 12:20:00 PDT,+25646.5+0j,+0.12
2000-08-08 12:21:00 PDT,+25706.4+0j,+0.12
2000-08-08 12:22:00 PDT,+25765.6+0j,+0.12
2000-08-08 12:23:00 PDT,+25824.1+0j,+0.12
2000-08-08 12:24:00 PDT,+25882+0j,+0.12
2000-08-08 12:25:00 PDT,+25939.2+0j,+0.12
2000-08-08 12:26:00 PDT,+25995.7+0j,+0.12
2000-08-08 12:27:00 PDT,+26051.5+0j,+0.12
2000-08-08 12:28:00 PDT,+26106.7+0j,+0.12
2000-08-08 12:29:00 PDT,+26161.2+0j,+0.12
2000-08-08 12:30:00 PDT,+26215+0j,+0.12
2000-08-08 12:31:00 PDT,+26268.2+0j,+0.12
2000-08-08 12:32:00 PDT,+26320.6+0j,+0.12
2000-08-08 12:33:00 PDT,+26372.4+0j,+0.12
2000-08-08 12:34:00 PDT,+26423.6+0j,+0.12
2000-08-08 12:35:00 PDT,+26474+0j,+0.12
2000-08-08 12:36:00 PDT,+26523.8+0j,+0.12
2000-08-08 12:37:00 PDT,+26572.9+0j,+0.12
2000-08-08 12:38:00 PDT,+26621.4+0j,+0.12
2000-08-08 12:39:00 PDT,+26669.1+0j,+0.12
2000-08-08 12:40:00 PDT,+26716.2+0j,+0.12
2000-08-08 12:41:00 PDT,+26762.7+0j,+0.12
2000-08-08 12:42:00 PDT,+26808.4+0j,+0.12
2000-08-08 12:43:00 PDT,+26853.5+0j,+0.12
2000-08-08 12:44:00 PDT,+26897.9+0j,+0.12
2000-08-08 12:45:00 PDT,+26941.6+0j,+0.12
2000-08-08 12:46:00 PDT,+26984.7+0j,+0.12
2000-08-08 12:47:00 PDT,+27027.1+0j,+0.12
2000-08-08 12:48:00 PDT,+27068.8+0j,+0.12
2000-08-08 12:49:00 PDT,+27109.9+0j,+0.12
2000-08-08 12:50:00 PDT,+27150.2+0j,+0.12
2000-08-08 12:51:00 PDT,+27189.9+0j,+0.12
2000-08-08 12:52:00 PDT,+27229+0j,+0.12
2000-08-08 12:53:00 PDT,+27267.3+0j,+0.12
2000-08-08 12:54:00 PDT,+27305+0j,+0.12
2000-08-08 12:55:00 PDT,+27342+0j,+0.12
2000-08-08 12:56:00 PDT,+27378.4+0j,+0.12
2000-08-08 12:57:00 PDT,+27414.1+0j,+0.12
2000-08-08 12:58:00 PDT,+27449.1+0j,+0.12
2000-08-08 12:59:00 PDT,+27483.4+0j,+0.12
2000-08-08 13:00:00 PDT,+27517+0j,+0.12
2000-08-08 13:01:00 PDT,+27464+0j,+0.12
2000-08-08 13:02:00 PDT,+27413.2+0j,+0.12
2000-08-08 13:03:00 PDT,+27364.6+0j,+0.12
2000-08-08 13:04:00 PDT,+27318.3+0j,+0.12
2000-08-08 13:05:00 PDT,+27274.2+0j,+0.12
2000-08-08 13:06:00 PDT,+27232.4+0j,+0.12
2000-08-08 13:07:00 PDT,+27192.8+0j,+0.12
2000-08-08 13:08:00 PDT,+27155.5+0j,+0.12
2000-08-08 13:09:00 PDT,+27120.4+0j,+0.12
2000-08-08 13:10:00 PDT,+27087.6+0j,+0.12
2000-08-08 13:11:00 PDT,+27057+0j,+0.12
2000-08-08 13:12:00 PDT,+27028.6+0j,+0.12
2000-08-08 13:13:00 PDT,+27002.5+0j,+0.12
2000-08-08 13:14:00 PDT,+26978.6+0j,+0.12
2000-08-08 13:15:00 PDT,+26957+0j,+0.12
2000-08-08 13:16:00 PDT,+26937.6+0j,+0.12
2000-08-08 13:17:00 PDT,+26920.5+0j,+0.12
2000-08-08 13:18:00 PDT,+26905.6+0j,+0.12
2000-08-08 13:19:00 PDT,+26893+0j,+0.12
2000-08-08 13:20:00 PDT,+26882.6+0j,+0.12
2000-08-08 13:21:00 PDT,+26874.5+0j,+0.12
2000-08-08 13:22:00 PDT,+26868.6+0j,+0.12
2000-08-08 13:23:00 PDT,+26864.9+0j,+0.12
2000-08-08 13:24:00 PDT,+26863.5+0j,+0.12
2000-08-08 13:25:00 PDT,+26864.3+0j,+0.12
2000-08-08 13:26:00 PDT,+26867.4+0j,+0.12
2000-08-08 13:27:00 PDT,+26872.8+0j,+0.12
2000-08-08 13:28:00 PDT,+26880.3+0j,+0.12
2000-08-08 13:29:00 PDT,+26890.1+0j,+0.12
2000-08-08 13:30:00 PDT,+26902.2+0j,+0.12
2000-08-08 13:31:00 PDT,+26916.5+0j,+0.12
2000-08-08 13:32:00 PDT,+26933.1+0j,+0.12
2000-08-08 13:33:00 PDT,+26951.9+0j,+0.12
2000-08-08 13:34:00 PDT,+26972.9+0j,+0.12
2000-08-08 13:35:00 PDT,+26996.2+0j,+0.12
2000-08-08 13:36:00 PDT,+27021.8+0j,+0.12
2000-08-08 13:37:00 PDT,+27049.5+0j,+0.12
2000-08-08 13:38:00 PDT,+27079.6+0j,+0.12
2000-08-08 13:39:00 PDT,+27111.8+0j,+0.12
2000-08-08 13:40:00 PDT,+27146.4+0j,+0.12
2000-08-08 13:41:00 PDT,+27183.1+0j,+0.12
2000-08-08 13:42:00 PDT,+27222.1+0j,+0.12
2000-08-08 13:43:00 PDT,+27263.4+0j,+0.12
2000-08-08 13:44:00 PDT,+27306.9+0j,+0.12
2000-08-08 13:45:00 PDT,+27352.6+0j,+0.12
2000-08-08 13:46:00 PDT,+27400.6+0j,+0.12
2000-08-08 13:47:00 PDT,+27450.8+0j,+0.12
2000-08-08 13:48:00 PDT,+27503.3+0j,+0.12
2000-08-08 13:49:00 PDT,+27558+0j,+0.12
2000-08-08 13:50:00 PDT,+27615+0j,+0.12
2000-08-08 13:51:00 PDT,+27674.2+0j,+0.12
2000-08-08 13:52:00 PDT,+27735.6+0j,+0.12
2000-08-08 13:53:00 PDT,+27799.3+0j,+0.12
2000-08-08 13:54:00 PDT,+27865.2+0j,+0.12
2000-08-08 13:55:00 PDT,+27933.4+0j,+0.12
2000-08-08 13:56:00 PDT,+28003.8+0j,+0.12
2000-08-08 13:57:00 PDT,+28076.5+0j,+0.12
2000-08-08 13:58:00 PDT,+28151.4+0j,+0.12
2000-08-08 13:59:00 PDT,+28228.5+0j,+0.12
2000-08-08 14:00:00 PDT,+28307.9+0j,+0.12
2000-08-08 14:01:00 PDT,+28562.5+0j,+0.12
2000-08-08 14:02:00 PDT,+28813.5+0j,+0.12
2000-08-08 14:03:00 PDT,+29060.8+0j,+0.12
2000-08-08 14:04:00 PDT,+29304.5+0j,+0.12
2000-08-08 14:05:00 PDT,+29544.5+0j,+0.12
2000-08-08 14:06:00 PDT,+29780.9+0j,+0.12
2000-08-08 14:07:00 PDT,+30013.7+0j,+0.12
2000-08-08 14:08:00 PDT,+30242.8+0j,+0.12
2000-08-08 14:09:00 PDT,+30468.2+0j,+0.12
2000-08-08 14:10:00 PDT,+30690+0j,+0.12
2000-08-08 14:11:00 PDT,+30908.2+0j,+0.12
2000-08-08 14:12:00 PDT,+31122.7+0j,+0.12
2000-08-08 14:13:00 PDT,+31333.6+0j,+0.12
2000-08-08 14:14:00 PDT,+31540.8+0j,+0.12
2000-08-08 14:15:00 PDT,+31744.4+0j,+0.12
2000-08-08 14:16:00 PDT,+31944.4+0j,+0.12
2000-08-08 14:17:00 PDT,+32140.8+0j,+0.12
2000-08-08 14:18:00 PDT,+32333.5+0j,+0.12
2000-08-08 14:19:00 PDT,+32522.5+0j,+0.12
2000-08-08 14:20:00 PDT,+32708+0j,+0.12
2000-08-08 14:21:00 PDT,+32889.8+0j,+0.12
2000-08-08 14:22:00 PDT,+33067.9+0j,+0.12
2000-08-08 14:23:00 PDT,+33242.5+0j,+0.12
2000-08-08 14:24:00 PDT,+33413.4+0j,+0.12
2000-08-08 14:25:00 PDT,+33580.7+0j,+0.12
2000-08-08 14:26:00 PDT,+33744.4+0j,+0.12
2000-08-08 14:27:00 PDT,+33904.4+0j,+0.12
2000-08-08 14:28:00 PDT,+34060.8+0j,+0.12
2000-08-08 14:29:00 PDT,+34213.6+0j,+0.12
2000-08-08 14:30:00 PDT,+34362.8+0j,+0.12
2000-08-08 14:31:00 PDT,+34508.3+0j,+0.12
2000-08-08 14:32:00 PDT,+34650.3+0j,+0.12
2000-08-08 14:33:00 PDT,+34788.6+0j,+0.12
2000-08-08 14:34:00 PDT,+34923.3+0j,+0.12
2000-08-08 14:35:00 PDT,+35054.3+0j,+0.12
2000-08-08 14:36:00 PDT,+35181.8+0j,+0.12
2000-08-08 14:37:00 PDT,+35305.6+0j,+0.12
2000-08-08 14:38:00 PDT,+35425.8+0j,+0.12
2000-08-08 14:39:00 PDT,+35542.4+0j,+0.12
2000-08-08 14:40:00 PDT,+35655.4+0j,+0.12
2000-08-08 14:41:00 PDT,+35764.8+0j,+0.12
2000-08-08 14:42:00 PDT,+35870.5+0j,+0.12
2000-08-08 14:43:00 PDT,+35972.7+0j,+0.12
2000-08-08 14:44:00 PDT,+36071.2+0j,+0.12
2000-08-08 14:45:00 PDT,+36166.1+0j,+0.12
2000-08-08 14:46:00 PDT,+36257.4+0j,+0.12
2000-08-08 14:47:00 PDT,+36345.1+0j,+0.12
2000-08-08 14:48:00 PDT,+36429.2+0j,+0.12
2000-08-08 14:49:00 PDT,+36509.6+0j,+0.12
2000-08-08 14:50:00 PDT,+36586.5+0j,+0.12
2000-08-08 14:51:00 PDT,+36659.7+0j,+0.12
2000-08-08 14:52:00 PDT,+36729.4+0j,+0.12
2000-08-08 14:53:00 PDT,+36795.4+0j,+0.12
2000-08-08 14:54:00 PDT,+36857.8+0j,+0.12
2000-08-08 14:55:00 PDT,+36916.6+0j,+0.12
2000-08-08 14:56:00 PDT,+36971.8+0j,+0.12
2000-08-08 14:57:00 PDT,+37023.4+0j,+0.12
2000-08-08 14:58:00 PDT,+37071.4+0j,+0.12
2000-08-08 14:59:00 PDT,+37115.8+0j,+0.12
2000-08-08 15:00:00 PDT,+37156.6+0j,+0.12
2000-08-08 15:01:00 PDT,+37106.3+0j,+0.12
2000-08-08 15:02:00 PDT,+37055.4+0j,+0.12
2000-08-08 15:03:00 PDT,+37003.8+0j,+0.12
2000-08-08 15:04:00 PDT,+36951.7+0j,+0.12
2000-08-08 15:05:00 PDT,+36898.8+0j,+0.12
2000-08-08 15:06:00 PDT,+36845.3+0j,+0.12
2000-08-08 15:07:00 PDT,+36791.2+0j,+0.12
2000-08-08 15:08:00 PDT,+36736.5+0j,+0.12
2000-08-08 15:09:00 PDT,+36681.1+0j,+0.12
2000-08-08 15:10:00 PDT,+36625+0j,+0.12
2000-08-08 15:11:00 PDT,+36568.3+0j,+0.12
2000-08-08 15:12:00 PDT,+36511+0j,+0.12
2000-08-08 15:13:00 PDT,+36453+0j,+0.12
2000-08-08 15:14:00 PDT,+36394.4+0j,+0.12
2000-08-08 15:15:00 PDT,+36335.1+0j,+0.12
2000-08-08 15:16:00 PDT,+36275.2+0j,+0.12
2000-08-08 15:17:00 PDT,+36214.7+0j,+0.12
2000-08-08 15:18:00 PDT,+36153.5+0j,+0.12
2000-08-08 15:19:00 PDT,+36091.6+0j,+0.12
